State Name,Year,commodity,yield,Avg_Annual_Temperature,Avg_Annual_Rainfall,average_price
Himachal Pradesh,2004,WHEAT,1820.7869999999998,24.74,1080.5,179.02728323699424
Himachal Pradesh,2005,RICE,1248.036,24.58,1208.3,195.1978672985782
Himachal Pradesh,2005,WHEAT,1111.701,24.58,1208.3,193.11111111111111
Himachal Pradesh,2006,RICE,1577.4950000000001,25.06,1161.6,205.6992574257426
Himachal Pradesh,2006,WHEAT,1619.1870000000001,25.06,1161.6,271.853355704698
Himachal Pradesh,2007,RICE,1519.825,24.77,1179.3,244.2698598130841
Himachal Pradesh,2007,WHEAT,1410.71,24.77,1179.3,274.2955089820359
Himachal Pradesh,2008,RICE,1343.197,24.61,1118.0,284.3450717703349
Himachal Pradesh,2008,WHEAT,1100.75,24.61,1118.0,283.24833333333333
Himachal Pradesh,2009,RICE,1235.482,25.11,953.7,289.0935616438356
Himachal Pradesh,2009,WHEAT,950.7909999999999,25.11,953.7,314.99051428571426
Himachal Pradesh,2010,RICE,1294.571,25.13,1215.5,372.58258706467666
Himachal Pradesh,2010,WHEAT,1531.014,25.13,1215.5,193.7052896206998
Himachal Pradesh,2010,WHEAT,1531.014,25.13,1215.5,193.7052896206998
Himachal Pradesh,2011,RICE,1276.044,24.67,1116.3,204.04602325581394
Himachal Pradesh,2011,WHEAT,1447.1,24.67,1116.3,90.98619874171442
Himachal Pradesh,2011,WHEAT,1447.1,24.67,1116.3,90.98619874171442
Himachal Pradesh,2012,RICE,1307.554,24.69,1054.7,207.63782340862423
Himachal Pradesh,2012,WHEAT,1905.854,24.69,1054.7,92.77208475854454
Himachal Pradesh,2012,WHEAT,1905.854,24.69,1054.7,92.77208475854454
Himachal Pradesh,2013,RICE,1396.907,24.82,1092.5,217.750375782881
Himachal Pradesh,2013,WHEAT,808.357,24.82,1092.5,96.07897122744738
Himachal Pradesh,2013,WHEAT,808.357,24.82,1092.5,96.07897122744738
Himachal Pradesh,2014,RICE,1515.6399999999999,24.73,1045.2,233.43263052208835
Himachal Pradesh,2014,WHEAT,1880.0,24.73,1045.2,105.29849701552318
Himachal Pradesh,2014,WHEAT,1880.0,24.73,1045.2,105.29849701552318
Himachal Pradesh,2015,RICE,1448.306,24.91,1189.2,168.7520731707317
Himachal Pradesh,2015,WHEAT,1661.461,24.91,1189.2,83.93102891185745
Himachal Pradesh,2015,WHEAT,1661.461,24.91,1189.2,83.93102891185745
Himachal Pradesh,2016,RICE,1345.463,25.15,1198.8,195.1772340425532
Himachal Pradesh,2016,WHEAT,1045.2440000000001,25.15,1198.8,94.71992717030943
Himachal Pradesh,2016,WHEAT,1045.2440000000001,25.15,1198.8,94.71992717030943
Himachal Pradesh,2017,RICE,1406.924,24.79,1211.0,225.74460288808663
Himachal Pradesh,2017,WHEAT,1647.225,24.79,1211.0,108.78143520948656
Himachal Pradesh,2017,WHEAT,1647.225,24.79,1211.0,108.78143520948656
Jharkhand,1994,RICE,1139.8483333333334,24.46,1295.3,7.85
Jharkhand,1994,WHEAT,1534.8400000000001,24.46,1295.3,5.989108910891089
Jharkhand,1997,RICE,1138.045,24.1,1183.1,9.651764705882353
Jharkhand,1997,WHEAT,1557.0316666666668,24.1,1183.1,8.236971830985917
Jharkhand,1998,RICE,0.0,24.76,1208.8,10.12457627118644
Jharkhand,1998,WHEAT,0.0,24.76,1208.8,8.37578125
Jharkhand,1999,RICE,881.0016666666667,24.67,1116.6,11.211920529801324
Jharkhand,1999,WHEAT,0.0,24.67,1116.6,8.446907216494846
Jharkhand,2000,RICE,1551.4283333333333,24.6,1035.4,189.74509615384616
Jharkhand,2000,WHEAT,1643.9483333333335,24.6,1035.4,217.5082142857143
Jharkhand,2001,RICE,1788.965,24.73,1105.2,317.0544628099173
Jharkhand,2001,WHEAT,1714.45,24.73,1105.2,297.337476635514
Jharkhand,2002,RICE,1378.9766666666667,25.0,981.9,185.70395
Jharkhand,2002,WHEAT,1136.5183333333334,25.0,981.9,190.05263803680984
Jharkhand,2003,RICE,1458.6833333333334,24.72,1243.6,169.545023923445
Jharkhand,2003,WHEAT,1308.5883333333334,24.72,1243.6,200.34888268156422
Jharkhand,2004,RICE,1308.7566666666667,24.74,1080.5,174.05342857142858
Jharkhand,2004,WHEAT,1228.6466666666668,24.74,1080.5,179.02728323699424
Jharkhand,2005,RICE,782.7116666666667,24.58,1208.3,195.1978672985782
Jharkhand,2005,WHEAT,955.2866666666667,24.58,1208.3,193.11111111111111
Jharkhand,2006,RICE,1878.325,25.06,1161.6,205.6992574257426
Jharkhand,2006,WHEAT,1264.7916666666667,25.06,1161.6,271.853355704698
Jharkhand,2007,RICE,1852.43,24.77,1179.3,244.2698598130841
Jharkhand,2007,WHEAT,1327.79,24.77,1179.3,274.2955089820359
Jharkhand,2008,RICE,2209.2599999999998,24.61,1118.0,284.3450717703349
Jharkhand,2008,WHEAT,1371.6783333333333,24.61,1118.0,283.24833333333333
Jharkhand,2009,RICE,841.7199999999999,25.11,953.7,289.0935616438356
Jharkhand,2009,WHEAT,1241.8100000000002,25.11,953.7,314.99051428571426
Jharkhand,2010,RICE,898.0533333333333,25.13,1215.5,372.58258706467666
Jharkhand,2010,WHEAT,1063.7583333333334,25.13,1215.5,193.7052896206998
